,ts,rh,rn,tt,bc,cs
8257,1496994600,162,28,480,8734464,1
8258,1496994600,1,38,723,1383276,0
8259,1496994600,6,8,8,5894016,1
8260,1496995200,0,340,361,12651856,1
8261,1496995200,58,170,170,5071688,0
8262,1496995200,47,1,45,44057718,1
8263,1496995200,1,34,509,1511588,0
8264,1496995200,162,20,522,5904156,1
8265,1496995200,154,1,1,513845,1
8266,1496995200,6,5,5,4229840,1
8267,1496995200,30,39,50,15127264,1
8268,1496995200,7,1,5,1195677,1
8269,1496995200,24,1,3,10878276,1
8270,1496995200,45,10,10,150440,0
8271,1496995800,10,1,1,10878276,1
8272,1496995800,0,345,359,12740980,1
8273,1496995800,1,19,452,1833676,0
8274,1496995800,45,140,140,2694300,0
8275,1496995800,162,20,510,5339336,1
8276,1496995800,30,39,102,382444084,1
8277,1496995800,25,1,20,164281053,1
8278,1496995800,5,6,6,152684,1
8279,1496995800,6,1,1,20492,1
8280,1496995800,11,1,15,10878276,1
8281,1496996400,0,337,361,12520428,1
8282,1496996400,1,27,631,2763412,0
8283,1496996400,10,2,17,87803948,1
8284,1496996400,30,23,131,704274288,1
8285,1496996400,31,8,8,1723840,1
8286,1496996400,162,32,454,7630672,1
8287,1496996400,6,19,19,8330268,1
8288,1496996400,5,7,7,437328,1
8289,1496996400,12,2,30,87803948,1
8290,1496997000,0,344,361,12633056,1
8291,1496997000,8,1,1,0,0
8292,1496997000,30,79,293,852761092,1
8293,1496997000,7,1,7,10878276,1
8294,1496997000,162,22,505,9271236,1
8295,1496997000,43,66,242,150411732,1
8296,1496997000,1,20,541,2133484,1
8297,1496997000,5,6,6,173844,1
8298,1496997000,154,1,1,530501,1
8299,1496997600,0,339,362,14023324,1
8300,1496997600,43,87,248,86780576,0
8301,1496997600,5,3,3,96396,1
8302,1496997600,162,7,408,4868436,1
8303,1496997600,1,21,591,2242264,1
8304,1496997600,30,85,551,3694100984,1
8305,1496997600,13,15,15,0,0
8306,1496997600,21,1,11,44057718,1
8307,1496998200,0,333,361,14331000,1
8308,1496998200,30,125,376,1516615528,1
8309,1496998200,162,23,607,8938792,1
8310,1496998200,1,22,633,2356516,0
8311,1496998200,5,3,3,146692,1
8312,1496998200,85,73,73,3008248,1
8313,1496998800,30,482,515,56070544,1
8314,1496998800,0,322,357,17077288,1
8315,1496998800,3,1,6,21545493,1
8316,1496998800,1,30,501,3177740,1
8317,1496998800,162,22,500,6631560,1
8318,1496998800,22,1,61,44058026,1
8319,1496998800,6,15,38,225883411,1
8320,1496998800,5,333,333,19818600,1
8321,1496998800,85,336,338,12163592,1
8322,1496998800,45,1,3,11983116,1
8323,1496998800,8,433,433,19498912,0
8324,1496999400,8,429,432,15666652,0
8325,1496999400,0,324,366,15083364,1
8326,1496999400,5,161,161,10005180,1
8327,1496999400,10,1,1,11983116,1
8328,1496999400,1,49,745,5081192,0
8329,1496999400,162,35,498,9311932,1
8330,1496999400,30,257,396,466264148,1
8331,1496999400,11,1,6,11983116,1
8332,1496999400,6,6,6,966956,1
8333,1497000000,30,68,95,25445816,1
8334,1497000000,10,2,4,87803948,1
8335,1497000000,1,25,497,2628728,0
8336,1497000000,0,333,361,13507860,1
8337,1497000000,162,37,463,12318080,1
8338,1497000000,5,3,3,60936,1
8339,1497000000,49,1,184,1378592,0
8340,1497000600,0,301,368,25672420,1
8341,1497000600,162,35,452,14347488,1
8342,1497000600,30,61,94,58786044,1
8343,1497000600,7,1,10,11983116,1
8344,1497000600,13,7,129,16560928,1
8345,1497000600,5,92,92,5148084,1
8346,1497000600,1,23,702,2334912,0
8347,1497001200,5,120,120,7757492,1
8348,1497001200,0,334,358,12475628,1
8349,1497001200,162,27,509,11119052,1
8350,1497001200,30,117,239,291129044,1
8351,1497001200,1,18,279,1900656,0
8352,1497001200,13,20,88,7505144,0
8353,1497001200,85,114,115,4987604,1
8354,1497001800,0,340,357,12604992,1
8355,1497001800,30,141,267,313791892,1
8356,1497001800,162,30,476,9013964,1
8357,1497001800,5,18,18,1088340,1
8358,1497001800,13,7,125,22818976,1
8359,1497001800,1,21,625,2067460,0
8360,1497001800,6,8,8,9712664,1
8361,1497002400,0,335,359,13432852,1
8362,1497002400,30,76,143,175365760,1
8363,1497002400,162,19,414,6908520,1
8364,1497002400,1,22,427,2370376,1
8365,1497002400,13,9,325,65774492,1
8366,1497002400,6,5,5,3432176,1
8367,1497002400,7,2,10,1744425,1
8368,1497002400,12,1,4,14054716,1
8369,1497002400,5,2,2,40308,1
8370,1497002400,49,2,645,4488464,0
8371,1497003000,0,347,360,9740036,1
8372,1497003000,10,1,1,14054716,1
8373,1497003000,13,8,213,40662620,1
8374,1497003000,162,17,525,5469560,1
8375,1497003000,1,24,379,2501492,0
8376,1497003000,30,49,64,36728192,1
8377,1497003000,43,1,85,164281835,1
8378,1497003000,6,110,110,2914648,1
8379,1497003000,5,2,2,40644,1
8380,1497003000,11,1,20,14054716,1
8381,1497003600,0,334,364,15110876,1
8382,1497003600,10,2,4,87803948,1
8383,1497003600,162,29,492,11649156,1
8384,1497003600,1,29,553,2874892,0
8385,1497003600,6,30,30,16771032,1
8386,1497003600,13,7,41,9487944,1
8387,1497003600,5,3,3,61860,1
8388,1497003600,49,1,6,59496,0
8389,1497003600,30,77,118,52892252,1
8390,1497003600,164,2,2,2075040,0
8391,1497004200,30,99,124,40534052,1
8392,1497004200,0,337,358,14451392,1
8393,1497004200,7,1,9,14054716,1
8394,1497004200,1,28,503,2947752,0
8395,1497004200,162,15,516,7406636,1
8396,1497004200,49,1,1,34840,0
8397,1497004200,5,6,6,501704,1
8398,1497004200,165,210,210,7300940,1
8399,1497004800,0,333,359,14104708,1
8400,1497004800,1,30,617,3102984,0
8401,1497004800,162,31,477,13669940,1
8402,1497004800,5,14,14,1316144,1
8403,1497004800,13,15,15,0,0
8404,1497004800,144,5,5,1271308,0
8405,1497004800,30,17,26,11507892,1
8406,1497005400,0,321,368,18022164,1
8407,1497005400,30,61,89,26581132,1
8408,1497005400,13,17,144,34196076,1
8409,1497005400,1,32,549,3291724,0
8410,1497005400,5,228,230,13574992,1
8411,1497005400,162,1,20,610208,1
8412,1497005400,166,1,1,483087,1
8413,1497006000,0,343,358,10864888,1
8414,1497006000,162,29,486,15497848,1
8415,1497006000,51,30,278,512695703,1
8416,1497006000,165,465,474,15222320,1
8417,1497006000,5,68,68,3890072,1
8418,1497006000,1,21,465,2134644,0
8419,1497006000,30,47,76,41272200,1
8420,1497006000,7,1,5,1195677,1
8421,1497006600,5,432,443,76879508,1
8422,1497006600,10,1,1,17139776,1
8423,1497006600,0,343,360,12353852,1
8424,1497006600,162,33,390,12640028,1
8425,1497006600,1,16,336,1631864,1
8426,1497006600,6,13,50,215904237,1
8427,1497006600,51,62,105,27145184,1
8428,1497006600,11,1,8,17139776,1
8429,1497007200,5,549,550,47015608,1
8430,1497007200,0,276,360,30336696,1
8431,1497007200,10,2,4,92821752,1
8432,1497007200,1,23,417,2375388,0
8433,1497007200,162,18,528,7389844,1
8434,1497007200,52,2,2,0,0
8435,1497007200,13,3,39,7085412,1
8436,1497007200,49,1,49,495264,0
8437,1497007200,167,1,4,926144,1
8438,1497007800,0,332,363,14302108,1
8439,1497007800,5,543,556,78871256,1
8440,1497007800,162,24,511,13292412,1
8441,1497007800,7,1,7,17139776,1
8442,1497007800,51,96,187,77971072,1
8443,1497007800,1,33,388,3536528,1
8444,1497007800,49,4,210,1061280,0
8445,1497007800,43,61,259,145301588,1
8446,1497007800,13,3,11,4834476,1
8447,1497008400,5,300,300,26738600,1
8448,1497008400,0,329,357,14758688,1
8449,1497008400,162,23,482,12383380,1
8450,1497008400,51,81,129,42258108,1
8451,1497008400,43,91,256,91656504,0
8452,1497008400,1,35,627,3609468,0
8453,1497008400,13,21,181,20217644,0
8454,1497008400,168,1,5,926144,1
8455,1497009000,0,327,354,11831008,1
8456,1497009000,1,35,662,3735484,0
8457,1497009000,5,150,151,9120008,1
8458,1497009000,162,32,514,17885948,1
8459,1497009000,13,5,182,32712024,1
8460,1497009000,85,1,1,20396,1
8461,1497009000,51,16,34,11171704,1
8462,1497009600,5,55,55,3377112,1
8463,1497009600,0,327,360,15129168,1
8464,1497009600,13,12,224,65814860,1
8465,1497009600,1,44,309,1926756,0
8466,1497009600,162,51,412,15663340,1
8467,1497009600,117,198,236,12344396,1
8468,1497009600,49,1,1,34840,0
8469,1497009600,51,74,149,56169720,1
8470,1497009600,21,1,10,44060351,1
8471,1497009600,52,2,2,0,0
8472,1497009600,7,1,6,1195677,1
8473,1497009600,8,625,625,24615808,0
8474,1497010200,8,236,236,10530776,0
8475,1497010200,0,334,358,12527724,1
8476,1497010200,162,65,395,18453192,1
8477,1497010200,1,77,375,1505892,0
8478,1497010200,10,1,1,17924484,1
8479,1497010200,117,210,249,13111536,1
8480,1497010200,13,23,198,53517820,1
8481,1497010200,5,8,10,645908,1
8482,1497010200,43,1,30,164289985,1
8483,1497010200,51,70,176,149908612,1
8484,1497010200,54,101,257,76753151,1
8485,1497010200,11,1,9,17924484,1
8486,1497010800,0,335,363,12295724,1
8487,1497010800,117,186,225,11408732,1
8488,1497010800,51,193,518,450181856,1
8489,1497010800,54,131,363,183767484,1
8490,1497010800,10,2,4,92821752,1
8491,1497010800,162,70,341,12666440,1
8492,1497010800,1,59,195,1077712,0
8493,1497010800,13,3,7,556280,1
8494,1497010800,39,3,41,110746236,1
8495,1497010800,5,6,6,210536,1
8496,1497011400,51,134,275,182823968,1
8497,1497011400,1,41,453,3068912,0
8498,1497011400,54,106,394,30311376,0
8499,1497011400,0,314,365,18512536,1
8500,1497011400,117,33,39,2082000,1
8501,1497011400,7,1,11,17924484,1
8502,1497011400,162,48,432,19853200,1
8503,1497011400,5,6,6,127560,1
8504,1497011400,52,2,2,0,0
8505,1497011400,13,1,6,2369544,1
8506,1497012000,0,334,355,12447372,1
8507,1497012000,54,105,355,27511352,1
8508,1497012000,162,9,115,5310792,0
8509,1497012000,1,55,149,971236,0
8510,1497012000,51,74,200,384594136,1
8511,1497012000,52,1,1,474907,1
8512,1497012000,13,17,23,4620780,0
8513,1497012000,5,6,6,185640,1
8514,1497012600,54,75,412,17581940,1
8515,1497012600,0,322,366,17979272,1
8516,1497012600,51,37,227,855380128,1
8517,1497012600,1,30,462,1021752,0
8518,1497012600,13,3,19,5893412,1
8519,1497013200,13,11,64,22752828,1
8520,1497013200,0,320,357,13836752,1
8521,1497013200,3,1,5,21545493,1
8522,1497013200,51,140,1203,3450607364,1
8523,1497013200,56,10,83,60923244,1
8524,1497013200,1,33,473,2399272,0
8525,1497013200,54,38,327,7764144,1
8526,1497013200,5,1,1,21656,1
8527,1497013200,6,15,43,224897026,0
8528,1497013200,39,1,6,18801572,1
8529,1497013200,7,2,7,1437769,1
8530,1497013800,10,1,1,18801572,1
8531,1497013800,51,808,1322,1437595280,1
8532,1497013800,0,244,393,34568716,1
8533,1497013800,1,62,289,1148108,0
8534,1497013800,13,12,76,46657404,1
8535,1497013800,54,153,282,29684695,1
8536,1497013800,5,12,12,370060,1
8537,1497013800,11,1,9,18801572,1
8538,1497014400,51,223,502,689285712,1
8539,1497014400,0,239,384,23879096,1
8540,1497014400,1,68,145,1149576,0
8541,1497014400,10,2,4,92821752,1
8542,1497014400,54,60,394,120324456,1
8543,1497014400,13,20,164,110250032,1
8544,1497014400,85,1,1,19820,1
8545,1497014400,6,10,10,940688,1
8546,1497014400,5,20,20,628244,1
8547,1497015000,51,326,786,465424172,1
8548,1497015000,54,81,415,159720092,1
8549,1497015000,5,135,138,5268096,1
8550,1497015000,1,33,578,2978788,0
8551,1497015000,0,283,342,19666256,1
8552,1497015000,7,1,9,18801572,1
8553,1497015000,13,13,73,31418600,1
8554,1497015000,39,2,30,92821752,1
8555,1497015000,6,2,2,776564,1
8556,1497015600,0,255,348,37297132,1
8557,1497015600,54,93,478,98795380,1
8558,1497015600,51,282,594,226027884,1
8559,1497015600,1,50,354,1273032,0
8560,1497015600,5,37,37,907848,1
8561,1497015600,13,34,76,15748480,0
8562,1497016200,54,133,489,84918788,1
8563,1497016200,0,319,371,15693944,1
8564,1497016200,51,253,525,182577804,1
8565,1497016200,6,5,5,2783204,1
8566,1497016200,1,34,523,2562232,0
8567,1497016200,39,194,194,8240590,0
8568,1497016200,49,1,3859,149915016,1
8569,1497016800,0,251,399,42585896,1
8570,1497016800,51,928,1252,290469380,1
8571,1497016800,5,5,5,182948,1
8572,1497016800,39,100,100,2421676,0
8573,1497016800,23,41,234,526739314,1
8574,1497016800,1,48,217,933124,0
8575,1497016800,16,17,1065,214548036,1
8576,1497016800,7,1,5,1195677,1
8577,1497016800,85,79,79,4724892,1
8578,1497016800,6,7,7,5501376,1
8579,1497016800,20,18,18,285852,0
8580,1497016800,116,1,1,0,0
8581,1497017400,0,251,391,16235308,1
8582,1497017400,23,41,49,22668568,1
8583,1497017400,10,1,1,19170860,1
8584,1497017400,51,158,236,51941664,1
8585,1497017400,5,52,52,2150964,1
8586,1497017400,1,15,262,772312,0
8587,1497017400,16,9,652,130147948,1
8588,1497017400,6,22,22,8420260,1
8589,1497017400,20,396,396,6048036,0
8590,1497017400,169,8,9,4842098,1
8591,1497017400,170,2,6,12613352,1
8592,1497017400,43,1,47,164291644,1
8593,1497017400,39,1,5,19170860,1
8594,1497017400,13,2,9,4905188,1
8595,1497017400,52,1,1,474907,1
8596,1497017400,11,1,11,19170860,1
8597,1497018000,51,386,556,195677600,1
8598,1497018000,0,241,390,39319376,1
8599,1497018000,10,2,7,92821752,1
8600,1497018000,1,35,428,2366148,0
8601,1497018000,16,6,411,84439572,1
8602,1497018000,5,49,51,2823844,1
8603,1497018000,6,15,15,7740048,1
8604,1497018000,13,3,13,7607436,1
8605,1497018000,23,42,56,26098376,1
8606,1497018600,0,256,389,15468768,1
8607,1497018600,1,56,155,969720,0
8608,1497018600,7,1,13,19170860,1
8609,1497018600,6,1,1,725048,1
8610,1497018600,39,2,30,92821752,1
8611,1497018600,13,3,14,7250624,1
8612,1497018600,16,6,643,130313244,1
8613,1497018600,23,8,11,8383056,1
8614,1497018600,5,13,13,397816,1
8615,1497018600,170,2,2,483672,1
8616,1497018600,51,1,3,2543836,1
8617,1497019200,0,232,412,31946960,1
8618,1497019200,5,4,4,81684,1
8619,1497019200,1,37,516,2109592,0
8620,1497019200,51,14,33,18258636,1
8621,1497019200,23,57,76,47417344,1
8622,1497019200,13,18,32,6903896,0
8623,1497019800,0,212,427,54545668,1
8624,1497019800,51,24,55,30374396,1
8625,1497019800,23,148,311,451837980,1
8626,1497019800,1,27,187,1368996,0
8627,1497019800,13,5,22,10580728,1
8628,1497019800,60,3,3,6116520,0
8629,1497020400,0,188,449,45459232,1
8630,1497020400,23,152,252,269375800,1
8631,1497020400,1,47,247,1246528,0
8632,1497020400,51,61,149,105056256,1
8633,1497020400,5,16,16,376888,1
8634,1497020400,22,1,153,44061036,1
8635,1497020400,21,1,11,44061036,1
8636,1497020400,13,1,5,2010860,1
8637,1497021000,51,210,310,97912020,1
8638,1497021000,0,248,391,22095336,1
8639,1497021000,10,1,3,54546592,1
8640,1497021000,1,27,504,2766268,0
8641,1497021000,23,41,76,163148228,1
8642,1497021000,61,10,135,18321272,0
8643,1497021000,5,3,3,106872,1
8644,1497021000,13,6,84,11732368,1
8645,1497021000,6,15,39,219823441,1
8646,1497021000,171,35,50,24996072,1
8647,1497021000,53,1,1,439695,1
8648,1497021000,11,1,62,54546592,1
8649,1497021600,0,241,413,20856744,1
8650,1497021600,51,349,459,174713632,1
8651,1497021600,1,43,183,848432,0
8652,1497021600,10,2,4,92821752,1
8653,1497021600,172,1139,1153,839232396,0
8654,1497021600,23,74,267,728951676,1
8655,1497021600,13,4,23,7393652,1
8656,1497021600,171,34,93,95027864,1
8657,1497021600,173,2,2,858640,1
8658,1497021600,53,3,3,1387272,1
8659,1497021600,24,3,51,147368344,1
8660,1497021600,5,2,2,83564,1
8661,1497022200,51,974,1479,417886236,1
8662,1497022200,23,307,387,202640704,1
8663,1497022200,0,235,408,31547256,1
8664,1497022200,173,2,2,932800,1
8665,1497022200,171,19,45,35867800,1
8666,1497022200,53,1,1,0,0
8667,1497022200,7,1,28,54546592,1
8668,1497022200,1,16,346,572504,0
8669,1497022200,6,17,53,330105492,1
8670,1497022200,5,7,7,136756,1
8671,1497022200,13,3,43,13129516,1
8672,1497022200,172,1,1,438284,1
8673,1497022200,43,3,12,13582996,1
8674,1497022800,51,1242,1357,171860052,1
8675,1497022800,0,238,398,31682540,1
8676,1497022800,13,29,239,61314124,0
8677,1497022800,43,99,470,596672540,1
8678,1497022800,171,6,584,381562604,1
8679,1497022800,1,13,429,1328136,0
8680,1497022800,23,56,91,97891020,1
8681,1497022800,66,2,2,1303468,1
8682,1497022800,6,1,1,21512,1
8683,1497022800,5,1,1,19504,1
8684,1497023400,0,253,392,21974104,1
8685,1497023400,43,50,251,283724780,1
8686,1497023400,13,22,106,36908656,1
8687,1497023400,5,2,2,83588,1
8688,1497023400,1,40,237,1674756,0
8689,1497023400,171,4,6,5462636,1
8690,1497023400,66,2,8,1303468,1
8691,1497023400,23,17,29,25196696,1
8692,1497023400,6,4,101,678412200,1
8693,1497024000,0,247,393,43229028,1
8694,1497024000,1,31,124,537368,0
8695,1497024000,2,177,349,51824044,1
8696,1497024000,3,1,11,21545802,1
8697,1497024000,13,6,24,8009804,1
8698,1497024000,23,532,573,122866448,1
8699,1497024000,63,274,689,502994944,1
8700,1497024000,6,4,4,2233544,1
8701,1497024000,65,1,3,13360460,0
8702,1497024000,7,1,5,1195593,1
8703,1497024000,8,468,472,20747408,0
8704,1497024600,8,393,393,14399176,0
8705,1497024600,63,317,1783,1480120852,1
8706,1497024600,0,266,382,14532996,1
8707,1497024600,2,193,337,17842940,1
8708,1497024600,23,28,41,28525060,1
8709,1497024600,10,1,8,57914384,1
8710,1497024600,65,1,8,46540440,0
8711,1497024600,1,49,365,895132,0
8712,1497024600,13,5,27,6058932,1
8713,1497024600,11,1,35,57914384,1
8714,1497025200,0,247,403,17272628,1
8715,1497025200,23,216,234,57574428,1
8716,1497025200,63,133,624,304963208,1
8717,1497025200,1,29,260,791048,0
8718,1497025200,2,198,322,15901628,1
8719,1497025200,13,7,84,29695964,1
8720,1497025200,6,9,86,589767184,1
8721,1497025800,2,189,326,80958120,1
8722,1497025800,0,241,397,35906264,1
8723,1497025800,63,113,2878,2442178432,0
8724,1497025800,1,18,324,1852032,0
8725,1497025800,7,1,19,57914384,1
8726,1497025800,6,14,14,6811612,1
8727,1497025800,23,7,12,9005620,1
8728,1497025800,13,6,38,6235436,1
8729,1497026400,0,253,388,30478064,1
8730,1497026400,2,183,352,20024244,1
8731,1497026400,63,251,4655,3842226912,0
8732,1497026400,10,2,15,92821752,1
8733,1497026400,13,28,87,27831820,0
8734,1497026400,1,15,415,1331320,0
8735,1497026400,6,49,62,142699896,1
8736,1497026400,23,15,25,23822272,1
8737,1497027000,1,26,455,2645952,0
8738,1497027000,23,44,65,61342780,1
8739,1497027000,0,140,452,174224236,1
8740,1497027000,2,187,342,18856296,1
8741,1497027000,63,252,892,370464896,1
8742,1497027000,13,4,107,35672820,1
8743,1497027600,0,193,445,48360504,1
8744,1497027600,2,191,318,19277208,1
8745,1497027600,23,609,685,239426468,1
8746,1497027600,1,14,687,1146516,0
8747,1497027600,13,11,97,27189864,1
8748,1497027600,63,435,1110,723557024,1
8749,1497027600,24,3,48,153974400,1
8750,1497027600,33,25,68,12317704,1
8751,1497027600,6,17,53,241404214,1
8752,1497028200,2,200,331,15709028,1
8753,1497028200,63,12,39,28856324,1
8754,1497028200,0,255,393,20352260,1
8755,1497028200,23,20,34,29658996,1
8756,1497028200,10,1,5,61152648,1
8757,1497028200,1,28,571,2790372,0
8758,1497028200,33,24,66,8270400,1
8759,1497028200,13,9,218,72991368,1
8760,1497028200,66,1,2,502010,1
8761,1497028200,11,1,22,61152648,1
8762,1497028800,0,228,409,30884480,1
8763,1497028800,2,199,313,31650316,1
8764,1497028800,13,23,140,56669528,1
8765,1497028800,1,16,680,1576164,0
8766,1497028800,6,20,45,344457596,1
8767,1497029400,0,343,354,11093008,1
8768,1497029400,2,187,346,23362940,1
8769,1497029400,13,15,247,80170808,1
8770,1497029400,7,1,17,61152648,1
8771,1497029400,1,26,469,2548412,0
8772,1497029400,6,3,3,3589940,1
8773,1497030000,2,198,321,16553036,1
8774,1497030000,0,341,362,12319312,1
8775,1497030000,10,2,4,92821752,1
8776,1497030000,1,23,501,2409724,1
8777,1497030000,13,29,127,44091768,0
8778,1497030000,6,3,3,1631632,1
8779,1497030600,0,331,358,15009416,1
8780,1497030600,2,194,322,30675772,1
8781,1497030600,1,29,815,3028448,0
8782,1497030600,13,12,78,23918768,1
8783,1497030600,6,2,2,235356,1
8784,1497031200,2,202,318,13317880,1
8785,1497031200,0,333,361,18071804,1
8786,1497031200,1,13,513,1167068,0
8787,1497031200,13,14,230,50548272,1
8788,1497031200,21,1,8,44061765,1
8789,1497031200,7,9,35,5815133,1
8790,1497031800,6,22,53,245258084,1
8791,1497031800,2,190,317,33424688,1
8792,1497031800,0,324,361,18097904,1
8793,1497031800,1,20,401,2089748,0
8794,1497031800,13,27,602,189029272,1
8795,1497032400,0,333,362,15000356,1
8796,1497032400,2,188,336,22651096,1
8797,1497032400,1,31,499,3164212,0
8798,1497032400,6,5,5,6087012,1
8799,1497032400,13,25,626,249856356,1
8800,1497032400,174,2,2,0,0
8801,1497033000,2,196,317,15414552,1
8802,1497033000,0,325,364,15904532,1
8803,1497033000,6,26,47,210153872,1
8804,1497033000,13,21,582,274478680,1
8805,1497033000,1,31,534,3070444,0
8806,1497033000,66,2,2,304548,1
8807,1497033600,2,184,333,39639880,1
8808,1497033600,0,334,358,14930756,1
8809,1497033600,1,28,502,2746508,0
8810,1497033600,13,50,618,291950488,0
8811,1497034200,2,193,338,18228944,1
8812,1497034200,0,337,358,13838776,1
8813,1497034200,1,22,436,2299380,0
8814,1497034200,13,28,612,434705280,1
8815,1497034200,68,1,49,164294372,1
8816,1497034200,66,1,2,441430,1
